title,year,genre,imdb
The Man Who Collected Food,2011,"Comedy, Horror",5.8
Oliver Sherman,2011,"Drama, Thriller, War",6.5
Road to Nowhere,2011,"Romance, Thriller",5.4
The King's Speech,2011,"Biography, Drama, History",8
Breaking the Press,2011,Drama,4.7
Heaven Burns,2011,Drama,6
Husk,2011,"Horror, Thriller",5.2
Somebody's Hero,2011,"Comedy, Family, Romance",6
Yelling to the Sky,2011,Drama,5.8
Gut,2011,"Drama, Horror, Thriller",3.8
Wah Do Dem,2011,"Adventure, Comedy, Drama",6.6
Highland Park,2011,"Comedy, Drama",5.5
Stano,2011,Drama,5.5
Spilt Milk,2011,Comedy,5.4
The Owls,2011,"Crime, Drama, Mystery",4.8
Dark Tide,2011,"Action, Adventure, Drama",4.3
The Greening of Whitney Brown,2011,"Adventure, Family",5.2
Fake,2011,"Crime, Mystery, Thriller",5.5
The Tribes of Palos Verdes,2011,Drama,5.8
In the Dead of Night,2011,"Crime, Drama, Horror",3.4
The Occultist,2011,Horror,2.4
Dead Hooker in a Trunk,2011,Horror,5
Hopeful Notes,2011,Drama,9.7
Unrated: The Movie,2011,"Horror, Musical",2.2
Basement,2011,"Horror, Thriller",2.2
Virus X,2011,"Horror, Sci-Fi",2.7
Janie Jones,2011,"Biography, Drama, Music",6.6
The Three Musketeers,2011,"Action, Adventure, Fantasy",5.7
A Bag of Hammers,2011,"Comedy, Drama",6.6
Ass Backwards,2011,"Adventure, Comedy",4.2
Griff the Invisible,2011,"Comedy, Drama, Romance",6.1
Breaking the Girls,2011,"Crime, Thriller",5.1
After the Waterfall,2011,Drama,5.6
Third Star,2011,Drama,7.5
No Saints for Sinners,2011,"Action, Crime",4.7
Oxy-Morons,2011,"Action, Thriller",6
Prototype,2011,"Action, Fantasy, Sci-Fi",4.2
The Deposition,2011,"Crime, Drama, Mystery",7.2
Heathens and Thieves,2011,"Mystery, Thriller, Western",5.2
A Beer Tale,2011,Comedy,4.4
Losing Control,2011,Comedy,4.4
The Chicago 8,2011,Drama,6
Night of the Living Dead: Darkest Dawn,2011,"Animation, Action, Horror",3.9
Resurrecting the Street Walker,2011,Horror,5.2
Super,2011,"Action, Comedy, Drama",6.7
The Convincer,2011,"Comedy, Crime, Drama",6.2
My Bloody Wedding,2011,Comedy,2.8
Late Fee,2011,"Comedy, Horror",3.2
Dead Men,2011,Thriller,5.4
Eagles in the Chicken Coop,2011,"Comedy, Drama",6.1
Nightbeasts,2011,"Horror, Sci-Fi",6.6
4.3.2.1.,2011,"Crime, Thriller",5.8
Green Guys,2011,"Crime, Thriller",4.5
Loving the Bad Man,2011,"Crime, Drama, Romance",4.2
Fertile Ground,2011,Horror,4.5
Sus,2011,Drama,6.1
A Beginner's Guide to Endings,2011,"Comedy, Drama",6.4
Alleged,2011,"Drama, History, Romance",4.5
Good Satan,2011,Comedy,6.4
Homeless for the Holidays,2011,Drama,2.8
Sedona,2011,"Adventure, Comedy, Drama",5
Not Alone,2011,Horror,2.5
Sunlight Jr.,2011,Drama,5.6
The Host,2011,"Action, Adventure, Drama",5.9
A Star Is Born,2011,"Drama, Music, Romance",7.7
Dough,2011,"Comedy, Drama",6.2
Spy Kids 4: All the Time in the World,2011,"Action, Adventure, Comedy",3.5
Meek's Cutoff,2011,"Drama, Western",6.5
Area 51,2011,"Horror, Mystery, Sci-Fi",4.2
Love's Kitchen,2011,"Comedy, Drama, Romance",5.3
Night of the Living Dead: Reanimated,2011,"Animation, Action, Drama",4.2
The Blood Bond,2011,"Action, Thriller",3.2
Twelve Thirty,2011,Drama,4.7
A Warm Wind,2011,Drama,5.9
Circle of Eight,2011,"Horror, Mystery, Sci-Fi",3.7
The Oogieloves in the Big Balloon Adventure,2011,"Adventure, Family, Fantasy",2.1
Gabi on the Roof in July,2011,"Comedy, Drama, Romance",5.9
Iron Doors,2011,"Mystery, Thriller",4.5
Tortoise in Love,2011,Comedy,5.4
Mark of Love,2011,"Comedy, Romance",6.5
Maskhead,2011,Horror,3.6
Hollywood Mouth,2011,Drama,3.3
Obselidia,2011,Drama,6.9
The Last Lovecraft: Relic of Cthulhu,2011,"Adventure, Comedy, Horror",5.5
The Bunny Game,2011,Horror,3.5
Arctic Blast,2011,"Action, Adventure, Drama",3.9
Kaboom,2011,"Comedy, Mystery, Romance",5.7
Kill Katie Malone,2011,"Horror, Thriller",4.3
Vacant House,2011,"Drama, Horror, Thriller",3.5
Answers to Nothing,2011,"Drama, Mystery, Romance",5.1
Tomorrow's End,2011,"Comedy, Drama",6
Paradise Recovered,2011,Drama,6.9
1 Out of 7,2011,Drama,5.3
A True Story. Based on Things That Never Actually Happened. ...And Some That Did.,2011,Comedy,5.1
Collapse,2011,"Horror, Thriller",4.7
Knucklehead,2011,"Action, Comedy, Drama",5.2
Orcs!,2011,"Action, Comedy, Fantasy",3.6
All My Friends Are Funeral Singers,2011,"Comedy, Drama, Music",6.3
Death of the Virgin,2011,"Horror, Mystery, Thriller",3.8
Vacation,2011,"Adventure, Comedy",6.1
Grabbers,2011,"Action, Adventure, Comedy",6.3
Apart,2011,"Drama, Mystery, Romance",5.4
The Caller,2011,Thriller,6.1
The Space Between,2011,Drama,6.6
New Low,2011,"Comedy, Romance",6.6
Melancholia,2011,"Drama, Sci-Fi",7.2
Magic Valley,2011,Drama,6.3
Fit,2011,"Drama, Romance",6.2
Heart String Marionette,2011,"Animation, Action",6
Archipelago,2011,Drama,6.4
Horns,2011,"Comedy, Crime, Drama",6.5
Exodus: Gods and Kings,2011,"Action, Drama, Fantasy",6
Disrupt/Dismantle,2011,"Action, Crime, Drama",3.9
A Little Closer,2011,"Drama, Romance",5.6
The Penitent Man,2011,"Drama, Sci-Fi",7.5
Daddy's Home,2011,"Comedy, Family",6.2
Almost Kings,2011,Drama,6
Hell Fire,2011,Horror,3.4
Playing House,2011,Thriller,4.1
Trust,2011,"Crime, Drama, Thriller",6.9
Five Hours South,2011,"Drama, Music",3.4
The Human Centipede II (Full Sequence),2011,"Crime, Horror",3.8
Dawning,2011,"Drama, Horror, Thriller",4
Putty Hill,2011,Drama,5.9
Red Hill,2011,"Thriller, Western",6.4
Everything Must Go,2011,Drama,6.4
The New Republic,2011,Thriller,4.7
Byzantium,2011,"Drama, Fantasy, Horror",6.5
Smitty,2011,"Drama, Family",5.3
The Disappearance of Eleanor Rigby: Him,2011,"Drama, Romance",6.9
The Lie,2011,Drama,5.1
Battle of the Year,2011,"Drama, Music",5
Beautiful Boy,2011,Drama,6.6
Is It Just Me?,2011,"Comedy, Romance",6.2
Julia X,2011,"Comedy, Horror, Thriller",4.5
The Traveler,2011,"Horror, Thriller",4.1
Soda Springs,2011,Drama,6.1
Stomp the Yard 2: Homecoming,2011,"Drama, Music",4.3
Beyond the Black Rainbow,2011,"Horror, Sci-Fi, Thriller",6.1
Don't Look in the Cellar,2011,Horror,2.1
Head Over Spurs in Love,2011,Comedy,3.8
Killing Bono,2011,"Comedy, Music",6.4
A Novel Romance,2011,"Comedy, Drama, Romance",4.7
When Harry Tries to Marry,2011,"Comedy, Romance",4.6
Crave,2011,"Drama, Thriller",5.3
Hope Springs,2011,"Comedy, Drama, Romance",6.3
The Bleeding,2011,"Drama, Horror, Mystery",5.1
Douchebag,2011,"Comedy, Drama",6.1
Dream in American,2011,Drama,6.8
Universal Squadrons,2011,"Action, Thriller",4.3
The Son of No One,2011,"Action, Crime, Drama",5.1
The Divide,2011,"Drama, Horror, Sci-Fi",5.8
The Possession of David O'Reilly,2011,Horror,4.6
Decisions,2011,"Action, Crime, Drama",3.4
The Ledge,2011,"Drama, Romance, Thriller",6.5
Wiener Dog Nationals,2011,"Comedy, Family, Sport",5.9
First Night,2011,"Comedy, Musical, Romance",5.2
My Family's Secret,2011,"Crime, Mystery, Thriller",4.3
A Year in Mooring,2011,Drama,5.7
Faces in the Crowd,2011,"Crime, Drama, Mystery",5.7
Rushlights,2011,"Crime, Drama, Romance",5.9
Stuck Between Stations,2011,"Comedy, Drama, Romance",6.3
Technicolour Llama,2011,"Adventure, Comedy, Family",6.6
The Boy She Met Online,2011,Thriller,4.4
What Happened to Monday,2011,"Action, Adventure, Crime",6.9
Angel Camouflaged,2011,"Drama, Music",5.1
The Flying Machine,2011,"Animation, Adventure, Family",4.7
Armless,2011,Comedy,5
Framily,2011,Drama,6.2
The Watercolor,2011,Animation,6.8
The Mortal Instruments: City of Bones,2011,"Action, Adventure, Fantasy",5.9
Tomboys,2011,"Crime, Drama, Horror",2.8
Open,2011,"Drama, Romance",5.4
Slackistan,2011,Drama,5.4
CLONED: The Recreator Chronicles,2011,"Sci-Fi, Thriller",4.3
Blair Witch,2011,"Horror, Mystery, Thriller",5
The Return of Joe Rich,2011,"Comedy, Drama",4.2
Confined,2011,"Drama, Mystery, Thriller",5.3
Playing for Keeps,2011,"Comedy, Romance, Sport",5.7
Bonded by Blood,2011,"Crime, Drama, Thriller",5.5
"Faith, Fraud, & Minimum Wage",2011,"Comedy, Drama",5.8
A Single Shot,2011,"Crime, Drama, Thriller",5.8
Amphibious 3D,2011,"Action, Adventure, Comedy",3.5
Apartment 1303 3D,2011,Horror,2.5
Birth of Separation,2011,"Drama, Horror, Romance",4.5
Brother's Justice,2011,Comedy,4.5
The Last Push,2011,"Drama, Sci-Fi",5.3
Albatross,2011,Drama,6.4
Flypaper,2011,"Comedy, Crime, Mystery",6.4
Deleted Scenes,2011,"Drama, Romance",4.4
Love,2011,"Drama, Music, Sci-Fi",5.5
Knots,2011,Comedy,3.5
Treacle Jr.,2011,Drama,6.9
Video Girl,2011,Drama,5.3
True Memoirs of an International Assassin,2011,"Action, Comedy, Crime",5.9
MGS: Philanthropy,2011,"Action, Adventure, Sci-Fi",6.4
War Games,2011,"Action, Horror, Thriller",4.5
Pinching Penny,2011,Crime,4.8
Rocky Trails,2011,"Adventure, Comedy, Horror",5.5
Chop,2011,"Comedy, Horror, Thriller",5.6
In Our Name,2011,Drama,6.2
The Grace Card,2011,Drama,6.4
Vamps,2011,"Comedy, Horror, Romance",5.2
Desperados,2011,"Comedy, Romance",5.2
Needle,2011,"Horror, Mystery, Thriller",4.8
Whole Lotta Sole,2011,"Comedy, Crime, Drama",5.5
Knights of Badassdom,2011,"Action, Adventure, Comedy",5.6
Are You Here,2011,"Comedy, Drama",5.3
The Drawn Together Movie: The Movie!,2011,"Animation, Comedy, Mystery",6.2
The Kane Files: Life of Trial,2011,Action,5.7
Without Men,2011,Comedy,3.3
Judy Moody and the Not Bummer Summer,2011,"Comedy, Family",4.3
The Goatherd,2011,Horror,2.9
Siren,2011,"Horror, Thriller",3.5
Pure Country 2: The Gift,2011,"Drama, Music, Musical",5.1
Another Earth,2011,"Drama, Romance, Sci-Fi",7
I Didn't Come Here to Die,2011,"Comedy, Horror",5.2
Perfidia,2011,Drama,4.9
The Last Stand,2011,"Action, Thriller",6.3
White Irish Drinkers,2011,Drama,6.8
The Last Rites of Joe May,2011,Drama,6.9
Pawn,2011,"Action, Crime, Mystery",5.7
Freak Dance,2011,"Comedy, Musical",4.7
Honeymooner,2011,Comedy,5.6
Fitful,2011,Drama,3.5
The Last Days of American Crime,2011,"Action, Crime, Thriller",3.6
The Selling,2011,Comedy,6.1
Ecstasy,2011,"Drama, Thriller",4.3
Outcast,2011,"Action, Adventure, Drama",4.6
Jack the Reaper,2011,Horror,3.6
Poe,2011,"Crime, Drama, Horror",3
Breath,2011,"Drama, Romance, Sport",6.7
Flag of My Father,2011,"Drama, War",6.7
The Dish & the Spoon,2011,"Comedy, Drama, Romance",5.8
Born of War,2011,"Action, Drama, Thriller",4.3
Collaborator,2011,"Comedy, Drama, Thriller",5.9
Country Strong,2011,"Drama, Music",6.3
The Seasoning House,2011,"Drama, Horror, Thriller",6.1
The Burningmoore Incident,2011,"Horror, Thriller",4.2
The Gundown,2011,Western,4.5
Wrecked,2011,"Drama, Romance",3.7
Girltrash: All Night Long,2011,"Comedy, Crime, Drama",6.4
Fubar II,2011,Comedy,6.7
Cheap,2011,"Crime, Drama, Horror",6.6
Homewrecker,2011,"Biography, Comedy, Crime",5.3
Purge,2011,"Drama, Sci-Fi",2.1
Renovation,2011,"Horror, Thriller",2.9
Simple Creature,2011,"Horror, Sci-Fi, Thriller",3.9
The Third Testament: The Antichrist and the Harlot,2011,Action,3.4
D'Agostino,2011,"Drama, Sci-Fi",7.1
Prowl,2011,Horror,4.6
The Motel Life,2011,"Animation, Drama, Mystery",5.9
Angels Crest,2011,Drama,5.8
Beautiful Creatures,2011,"Drama, Fantasy, Romance",6.1
A Bit of Tom Jones?,2011,Comedy,4.6
Deadtime,2011,"Horror, Thriller",2.1
I Am Here... Now,2011,"Crime, Drama, Fantasy",4.9
The New Year,2011,"Comedy, Drama",6.2
Atom the Amazing Zombie Killer,2011,"Comedy, Horror",4.6
Gun,2011,"Action, Crime, Thriller",3.8
Pelt,2011,"Comedy, Horror",3.6
Rogue River,2011,"Horror, Thriller",4.3
The Trouble with Terkel,2011,"Animation, Comedy, Drama",7.1
Double Down,2011,"Action, Thriller",4.5
Eyes in the Dark,2011,"Horror, Sci-Fi, Thriller",4.5
Jerusalem Countdown,2011,Thriller,3.9
Higher Ground,2011,Drama,6.2
45 Minutes to Ramallah,2011,Comedy,5.7
Division III: Football's Finest,2011,"Comedy, Romance, Sport",5.6
Jinn,2011,"Fantasy, Horror, Thriller",4.2
Wedding Day,2011,"Drama, Thriller",3
Wolf Town,2011,"Horror, Thriller",3
Legendary,2011,"Drama, Sport",6.2
Hunt to Kill,2011,"Action, Thriller",5.2
One Day,2011,"Drama, Romance",7
One Fall,2011,Drama,5.2
Dolphin Tale,2011,"Drama, Family",6.9
Just Go with It,2011,"Comedy, Romance",6.4
Aftermath,2011,"Horror, Sci-Fi, Thriller",4.7
Scavengers,2011,"Action, Sci-Fi, Thriller",2.9
Skyline,2011,"Action, Sci-Fi, Thriller",4.4
Fallen,2011,"Drama, Fantasy, Romance",5.4
Good Day for It,2011,"Crime, Thriller",5.6
In Montauk,2011,"Drama, Romance",7.1
A Thousand Kisses Deep,2011,"Romance, Sci-Fi, Thriller",5
@urFRENZ,2011,Drama,6
Day of the Flowers,2011,"Comedy, Drama, Romance",5.5
The Afflicted,2011,"Horror, Thriller",4.6
Portrait of a Zombie,2011,"Comedy, Drama, Horror",3.5
Born & Raised,2011,Drama,4.9
Bluebird,2011,Drama,5.8
The Voices,2011,"Comedy, Crime, Horror",6.4
Beat the World,2011,"Drama, Music",4.5
Beatdown,2011,"Action, Crime, Thriller",4.5
Grey Skies,2011,"Horror, Sci-Fi",3.4
Some Guy Who Kills People,2011,"Comedy, Crime, Drama",6.4
The Humbling,2011,"Comedy, Drama, Romance",5.6
15 Till Midnight,2011,"Drama, Mystery, Sci-Fi",2.8
All the Wrong Reasons,2011,"Comedy, Drama",6
As Night Falls,2011,"Action, Comedy, Fantasy",2.7
The Fallow Field,2011,"Horror, Thriller",4.2
The Mooring,2011,"Horror, Thriller",4.4
Changing the Game,2011,"Action, Crime, Drama",4.3
Clownstrophobia,2011,Horror,2
Burning Man,2011,"Drama, Romance",6.4
For Ellen,2011,Drama,6
"Crazy, Stupid, Love.",2011,"Comedy, Drama, Romance",7.4
Tiny Furniture,2011,"Comedy, Drama, Romance",6.2
A Dangerous Method,2011,"Biography, Drama, Romance",6.4
Mortal Engines,2011,"Action, Adventure, Fantasy",6.1
The Perfect House,2011,Horror,4.2
Mangus!,2011,Comedy,4.4
Parked,2011,Drama,6.7
This Movie Is Broken,2011,"Drama, Music, Romance",5.6
The Hike,2011,Horror,3.8
Don't Blink,2011,"Fantasy, Horror, Mystery",4.8
Texas Chainsaw 3D,2011,"Horror, Thriller",4.8
The High Schoolers Guide to College Parties,2011,Comedy,2.6
God of Vampires,2011,Horror,4
Burning Daylight,2011,Crime,5.3
Textuality,2011,"Comedy, Romance",3.9
Walking the Dead,2011,Horror,4.3
Elena Undone,2011,"Drama, Romance",6.1
The Hit List,2011,"Action, Thriller",5.4
Goats,2011,Comedy,5.9
Maskerade,2011,Horror,4.7
Seeing Heaven,2011,"Drama, Thriller",3.5
Fun in Balloon Land,2011,"Family, Fantasy, Horror",1.2
Atlantis Down,2011,"Action, Sci-Fi",3.2
Re-Generator,2011,"Action, Sci-Fi",2.5
The Dilemma,2011,"Comedy, Drama",5.3
Snowblind,2011,Western,4.1
Elephant White,2011,"Action, Crime, Fantasy",5.1
Freerunner,2011,Action,3.6
Harold's Going Stiff,2011,"Comedy, Horror",5.7
Missing Pieces,2011,Drama,7
Flutter,2011,"Drama, Thriller",5.2
Hellweek,2011,Horror,2
Silver Tongues,2011,Drama,6.8
Repeaters,2011,"Action, Crime, Drama",5.8
President's Day,2011,"Comedy, Crime, Horror",4.3
Zombie Undead,2011,Horror,2.3
Big Fat Gypsy Gangster,2011,"Action, Comedy, Crime",3.5
Axed,2011,"Drama, Horror, Thriller",3.7
Isolation,2011,Thriller,4.6
Lizzie,2011,"Horror, Thriller",2.4
Sunny Side Up,2011,Comedy,4.1
The Dead Inside,2011,"Horror, Musical",5.4
The Good Doctor,2011,"Drama, Thriller",5.5
House at the End of the Street,2011,"Drama, Horror, Thriller",5.6
The Holding,2011,Thriller,4.7
Little Blue Pill,2011,Comedy,3.6
Larry Crowne,2011,"Comedy, Drama, Romance",6.1
G.I. Joe: Retaliation,2011,"Action, Adventure, Sci-Fi",5.8
The Flirting Club,2011,Comedy,2.5
The Last Godfather,2011,"Comedy, Crime, Romance",3.6
Sol Invictus,2011,Sci-Fi,3.4
III Slices of Life,2011,"Horror, Sci-Fi, Thriller",3.7
Suicide Girls Must Die!,2011,Horror,3.2
Dark Space,2011,Sci-Fi,3.7
Heaven Strewn,2011,"Crime, Drama, Thriller",3
What to Expect When You're Expecting,2011,"Comedy, Drama, Romance",5.7
South Solitary,2011,"Drama, Romance",6.5
If I Were You,2011,"Comedy, Drama",7
Maleficent,2011,"Action, Adventure, Family",7
Wake Before I Die,2011,Thriller,4.9
"I, Anna",2011,"Drama, Thriller",6
The Cost of Love,2011,"Comedy, Drama, Romance",4.2
Ticked-Off Trannies with Knives,2011,"Comedy, Thriller",5.5
Crosshairs,2011,"Action, Drama, Thriller",4.4
Katherine of Alexandria,2011,"Biography, Drama, History",3.5
Pooltime,2011,"Comedy, Romance",3.5
Warm Bodies,2011,"Comedy, Horror, Romance",6.9
"Jeff, Who Lives at Home",2011,"Comedy, Drama",6.5
Isle of Dogs,2011,"Action, Crime, Thriller",3.5
Sleeping Beauty,2011,"Drama, Romance, Thriller",5.3
The Late Bloomer,2011,"Comedy, Drama, Romance",5.2
Greystone Park,2011,"Horror, Thriller",3.2
Yellow,2011,Drama,5.4
2ND Take,2011,Drama,5.7
American Maniacs,2011,"Drama, Horror, Thriller",3.2
The Book of Zombie,2011,"Action, Comedy, Horror",3.8
Crush,2011,"Drama, Romance",5.7
Chlorine,2011,"Comedy, Drama, Family",4.7
Qwerty,2011,Comedy,5.9
Insidious,2011,"Horror, Mystery, Thriller",6.8
The Killing of Jacob Marr,2011,Horror,4.4
Stories USA,2011,"Comedy, Drama",3
The Defiled,2011,"Drama, Horror, Sci-Fi",3
Blessed and Cursed,2011,Drama,5.2
Maladies,2011,Drama,5.1
Take This Waltz,2011,"Comedy, Drama",6.5
Lockout,2011,"Action, Sci-Fi, Thriller",6.1
Swerve,2011,"Crime, Drama, Thriller",5.3
Lock-Load-Love,2011,"Comedy, Romance",5
Browncoats: Redemption,2011,Sci-Fi,5
Twisted Seduction,2011,"Comedy, Romance, Thriller",6.2
"L.A., I Hate You",2011,"Crime, Drama, Horror",3.6
The Innkeepers,2011,"Drama, Horror, Mystery",5.4
Black Eve,2011,Horror,2.9
Age of the Dragons,2011,"Action, Adventure, Fantasy",3.4
Norm of the North,2011,"Animation, Adventure, Comedy",3.4
The Victorville Massacre,2011,"Comedy, Horror, Mystery",4.2
Donkey,2011,"Action, Crime, Drama",4
Deadly Closure,2011,"Action, Drama, Mystery",2.2
Devil's Bridge,2011,"Horror, Thriller",4.3
Hunted by Night,2011,Action,2.8
Soul Surfer,2011,"Biography, Drama, Family",7
I Am Slave,2011,Thriller,6.7
The Big Short,2011,"Biography, Comedy, Drama",7.8
The Woman in Black,2011,"Drama, Fantasy, Horror",6.4
Bail Enforcers,2011,Action,3.7
Locked Down,2011,"Action, Crime, Thriller",4.2
Goat,2011,"Action, Crime",3.9
Z for Zachariah,2011,"Drama, Sci-Fi, Thriller",6
New Year's Eve,2011,"Comedy, Romance",5.7
One for the Money,2011,"Action, Comedy, Crime",5.3
Cleanskin,2011,"Action, Crime, Drama",6.3
Going Down in LA-LA Land,2011,"Comedy, Drama, Romance",6.2
Santa Claus Versus the Zombies,2011,"Comedy, Horror",2.8
Abduction,2011,"Action, Mystery, Thriller",5.1
Behind Your Eyes,2011,"Horror, Thriller",2.9
Old 37,2011,Horror,3.9
Scents and Sensibility,2011,"Comedy, Drama, Romance",5.3
Surviving Georgia,2011,Romance,5.3
Seconds Apart,2011,"Horror, Thriller",5.7
Albert Nobbs,2011,"Drama, Romance",6.7
The Corridor,2011,"Drama, Horror, Sci-Fi",4.8
ATM,2011,"Horror, Thriller",4.7
Le Fear,2011,"Comedy, Horror",6.5
Shackled,2011,"Horror, Thriller",3.4
Toiretto,2011,Drama,5.5
Zombie Beach,2011,"Action, Comedy, Horror",4.3
Caught Inside,2011,"Action, Adventure, Thriller",5.3
Prom,2011,"Comedy, Drama, Family",5.4
Clinton Road,2011,Horror,5.4
My Uncle Rafael,2011,Comedy,5.9
American Reunion,2011,Comedy,6.7
The Happy Poet,2011,"Comedy, Drama, Romance",6.1
Beyond the Farthest Star,2011,"Drama, Family, Thriller",7.3
Effie Gray,2011,"Biography, Drama, Romance",5.9
The Last Ride,2011,"Biography, Drama, Music",5.8
That's What I Am,2011,"Comedy, Drama, Romance",7
Cherry Bomb,2011,Action,3.4
A Christmas Snow,2011,"Comedy, Drama, Family",6.1
"Dr. Syn, Alias the Scarecrow",2011,Adventure,7.4
Sushi Girl,2011,"Crime, Mystery, Thriller",6
The Vow,2011,"Drama, Romance",6.8
All Things Fall Apart,2011,"Drama, Sport",5.4
Win Win,2011,"Comedy, Drama, Sport",7.1
Shut Up and Kiss Me,2011,"Comedy, Romance",4.3
House Hunting,2012,"Horror, Mystery, Thriller",5.2
The Brides of Sodom,2012,"Fantasy, Horror, Sci-Fi",2.7
My Brothers,2012,Drama,6.8
Better Living Through Chemistry,2012,"Comedy, Drama",6.3
Blue Collar Boys,2012,Action,6.7
Language of a Broken Heart,2012,"Comedy, Romance",5.8
A Kiss and a Promise,2012,Drama,5.3
Night Drive,2012,"Horror, Thriller",4.5
