title,year,genre,imdb
My Pet Dinosaur,2017,"Action, Adventure, Family",3.9
Red Army Hooligans,2018,Crime,2.8
Flock of Four,2017,"Adventure, Comedy, Drama",6.1
First Match,2018,"Drama, Sport",6.3
Before I Die,2016,Horror,5.6
Acrimony,2018,"Drama, Romance, Thriller",5.8
Light of My Life,2019,"Drama, Sci-Fi, Thriller",6.6
"Rich Boy, Rich Girl",2018,"Comedy, Drama, Romance",4.4
Kinky,2018,"Drama, Romance",3
Spent,2017,"Comedy, Drama",4.7
Galaxy Lords,2018,"Action, Adventure, Comedy",2.9
[Cargo],2018,"Crime, Thriller",2.5
Amityville Exorcism,2017,Horror,4.3
The Escape,2017,Drama,5.8
Blue Night,2018,"Drama, Music, Romance",4.4
Bitch,2017,"Comedy, Drama, Thriller",5.1
Imprisoned,2018,"Drama, Thriller",5.1
The School,2018,"Horror, Thriller",3.9
Unwanted,2017,Horror,3.5
Stray,2018,Drama,6.2
Delaware Shore,2018,Drama,9.1
Rise of the Footsoldier 3,2017,"Action, Biography, Comedy",5.7
Boris and the Bomb,2019,"Action, Comedy",4.7
I See You,2019,"Crime, Drama, Horror",6.8
Suck It Up,2017,"Comedy, Drama",4.8
Possum,2018,"Drama, Horror, Mystery",5.6
Looking Glass,2018,"Mystery, Thriller",4.6
Gregoire,2017,Drama,5.8
The Go-Getters,2018,"Adventure, Comedy",5.3
Mad Families,2017,Comedy,4.1
From Hell to the Wild West,2017,"Horror, Western",3
Still/Born,2017,"Horror, Thriller",5.4
Haunting on Fraternity Row,2018,"Horror, Mystery, Thriller",3.9
The Hatred,2017,"Drama, Horror, Mystery",3.6
Antiquities,2018,Comedy,6.5
"Rupert, Rupert & Rupert",2019,"Comedy, Drama",6.2
The Angry Birds Movie 2,2019,"Animation, Adventure, Comedy",6.4
Rock Steady Row,2018,Drama,4.7
Hooked,2017,Drama,4.9
Point of no Return,2018,"Action, Adventure, Thriller",3.9
Brotherly Love,2017,Drama,5.1
Different Flowers,2017,Comedy,5.2
Still,2018,"Drama, Fantasy, Mystery",5.2
Radius,2017,"Mystery, Sci-Fi, Thriller",6.2
Isabelle,2018,"Horror, Thriller",4.3
Assholes,2017,"Comedy, Drama, Romance",4.3
A Thought of Ecstasy,2017,"Romance, Thriller",4.1
Discreet,2017,"Crime, Drama, Mystery",4.8
Madeline's Madeline,2018,"Drama, Mystery, Thriller",6.4
Ride,2018,Action,5.3
It's All Good,2016,Comedy,6.8
Jackals,2017,"Horror, Thriller",5
The Reliant,2019,Action,3.6
In Reality,2018,Romance,5.1
Late Night,2019,"Comedy, Drama",6.5
Schemers,2019,"Comedy, Crime, Drama",5.8
Cover Versions,2018,"Music, Mystery, Thriller",5.4
Brothers in Arms,2018,"Action, History",7.6
The Young Cannibals,2019,"Horror, Thriller",4
Hurricane Bianca: From Russia with Hate,2018,Comedy,4.7
The Case for Christ,2017,"Biography, Drama",6.3
Ordinary Days,2017,"Drama, Mystery",5.6
Making a Killing,2018,"Crime, Drama, Mystery",4.9
The Basement,2018,Horror,4.4
#REALITYHIGH,2017,"Comedy, Drama, Romance",5.2
Irreplaceable You,2018,"Comedy, Drama, Romance",6.4
Wild Honey,2017,Comedy,6.1
Undecided: The Movie,2016,Comedy,7.2
SOLO!,2018,"Comedy, Musical, Romance",6.3
Mother Krampus,2017,Horror,4
Paradise Hills,2019,"Fantasy, Sci-Fi, Thriller",5.6
Blood Prism,2017,"Drama, Horror, Thriller",2.6
Jurassic School,2017,"Comedy, Drama, Family",3.2
Kuso,2017,"Animation, Comedy, Drama",5
Professor Marston and the Wonder Women,2017,"Biography, Drama",7.1
An Hour Behind,2017,"Drama, Romance",6.5
Solis,2018,"Action, Adventure, Sci-Fi",4.7
Double Date,2017,"Comedy, Horror",5.9
Inadmissible,2016,Drama,2.4
Girl Followed,2017,Thriller,4.9
Titanic Review,2012,Comedy,8.5
Downrange,2017,"Action, Horror, Thriller",5.4
Devil's Domain,2016,Horror,3.4
Bullitt County,2018,"Action, Drama, Thriller",4.8
Off the Menu,2018,"Comedy, Romance",5.7
The Black String,2018,"Horror, Mystery, Thriller",5.4
Skin in the Game,2019,Thriller,4.3
6 Balloons,2018,Drama,5.8
Hex,2018,"Horror, Thriller",4.7
Distorted,2018,"Crime, Mystery, Thriller",4.8
Purgatory Road,2017,"Crime, Horror",4.5
Thomas & Friends: Journey Beyond Sodor,2017,"Animation, Musical",6.3
Obey,2018,Drama,5.4
Shadows of the Dead,2016,"Fantasy, Horror, Mystery",4.4
Waiting for the Barbarians,2019,Drama,5.8
30 Nights,2018,Comedy,4.6
The Relationtrip,2017,Comedy,5.8
Siembamba,2017,Horror,4.3
Becks,2017,"Drama, Musical, Romance",6.3
Song of Back and Neck,2018,"Comedy, Romance",5.5
Between the Trees,2018,Thriller,3.4
Essex Heist,2017,Action,3.2
Best F(r)iends: Volume 1,2017,"Comedy, Drama, Thriller",5.4
Irrational Fear,2017,Horror,3.6
Wheely,2018,"Animation, Adventure, Comedy",4
Who's Watching Oliver,2017,"Drama, Horror",5.2
The Nanny,2018,"Fantasy, Horror, Thriller",4.1
Chasing the Blues,2017,Comedy,7
Virginia Minnesota,2018,"Comedy, Drama",5.4
Miss Saigon: 25th Anniversary,2016,"Drama, Musical, Romance",8.2
A Violent Man,2017,"Crime, Drama, Thriller",5.8
Grace,2018,"Comedy, Drama, Romance",5.8
Circus Kane,2017,Horror,4.5
The Delinquent Season,2018,"Drama, Romance",6.3
Eruption: LA,2018,"Action, Adventure, Sci-Fi",3.3
Savage Youth,2018,"Crime, Drama",5.3
John Kincaid Unleashed,2017,Action,7.8
The Runaways,2019,Adventure,6.4
Days of Violence,2020,"Crime, Drama, Thriller",3
Stirring,2018,Horror,3.6
A Haunting at Silver Falls 2,2019,Horror,3.2
The League of Legend Keepers: Shadows,2019,Family,5.2
The Assassin's Code,2018,"Action, Crime, Drama",5
Avengers of Justice: Farce Wars,2018,"Action, Comedy, Family",2.3
Once Upon a Time at Christmas,2017,Horror,3.3
Paint It Red,2019,"Comedy, Crime, Thriller",4.5
Feedback,2017,"Comedy, Drama, Thriller",6.8
Demons,2017,Horror,4.8
Event Zero,2017,"Action, Drama, Mystery",3.7
The Gateway,2018,Sci-Fi,5.4
House of Evil,2017,Horror,2.8
St. Agatha,2018,"Horror, Thriller",5.1
Canal Street,2018,"Drama, Thriller",4.6
The Baylock Residence,2019,Thriller,3.7
Something,2018,"Drama, Horror, Mystery",4.1
Brampton's Own,2018,Drama,5.3
The Executioners,2018,"Horror, Thriller",3.8
The Witching,2016,Horror,3.9
Hot Air,2018,Drama,5
Angel Has Fallen,2019,"Action, Thriller",6.4
Eve,2019,"Drama, Thriller",4.1
Pin Cushion,2017,Drama,6.5
Gremlin,2017,"Horror, Thriller",3.7
A Shaun the Sheep Movie: Farmageddon,2019,"Animation, Adventure, Comedy",6.9
Berserk,2019,"Comedy, Thriller",3.8
Do You See Me,2017,Horror,7.5
Say You Will,2017,Drama,6.7
The Kill Team,2019,"Action, Drama, Thriller",5.9
Blood Machines,2019,"Adventure, Music, Sci-Fi",6.1
Cross 3,2019,Action,2.2
Malicious,2018,"Horror, Thriller",5
The Great War,2019,"Drama, War",3.7
The Hole in the Ground,2019,"Drama, Horror, Mystery",5.7
Santa Fake,2019,Family,5.4
National Theatre Live: A View from the Bridge,2015,Drama,8.7
626 Evolution,2017,"Action, Sci-Fi",3.6
Bullet Head,2017,"Crime, Drama, Thriller",5.4
American Guinea Pig: Sacrifice,2017,Horror,4.7
The Crossbreed,2017,"Horror, Thriller",2.3
Hunting Lands,2018,"Crime, Drama, Thriller",5
The Samuel Project,2018,Drama,7.3
10x10,2018,Thriller,5
Volumes of Blood: Horror Stories,2016,Horror,4.4
A Vigilante,2018,"Crime, Drama, Mystery",5.7
It Lives in the Attic,2016,Thriller,3.1
Paper Year,2018,"Drama, Romance",5.1
Surviving the Wild,2018,"Action, Adventure, Family",5.7
Mr. Roosevelt,2017,Comedy,6.2
Anything,2017,"Drama, Romance",5.9
1922,2017,"Crime, Drama, Horror",6.3
Oceans Rising,2017,"Action, Adventure, Drama",2.4
Allure,2017,"Drama, Romance, Thriller",4.9
Ghost Light,2018,"Comedy, Horror",5.1
Apostle,2018,"Drama, Fantasy, Horror",6.3
Tyler Perry's Boo 2! A Madea Halloween,2017,"Comedy, Drama, Horror",3.8
Calibre,2018,"Drama, Thriller",6.8
Maya Dardel,2017,Drama,5
The Party's Just Beginning,2018,"Comedy, Drama",6.1
Pledge,2018,"Horror, Thriller",5.4
Perfect,2018,"Horror, Mystery, Sci-Fi",4
Boarding School,2018,"Horror, Mystery, Thriller",5.8
Ghostmates,2016,"Comedy, Drama, Fantasy",4.3
Sand Angels,2018,Family,7.9
The Horse Dancer,2017,"Family, Sport",4.3
Faith's Song,2017,Drama,4
Halt: The Motion Picture,2018,"Crime, Drama, Thriller",3.8
Sinbad and the War of the Furies,2016,"Action, Adventure",2.6
Cherokee Creek,2018,"Comedy, Horror, Thriller",3.8
Becoming Burlesque,2017,Drama,3.8
31-Oct,2017,Horror,5.8
Executor,2017,"Action, Drama",3.8
Parallel Chords,2018,Drama,4.9
Anonymous Zombie,2018,"Comedy, Horror",2.7
Rottentail,2018,"Comedy, Horror",3.5
Ride,2018,"Action, Thriller",4.7
To The Beat!,2018,"Comedy, Drama, Family",4.7
Backfire,2017,"Crime, Drama",3.4
Cinderella and the Secret Prince,2018,"Animation, Adventure, Family",5.2
The Boxcar Children: Surprise Island,2018,Animation,4.8
Locating Silver Lake,2018,Drama,5.5
Snowbound,2017,Mystery,3.1
County Line,2017,"Action, Drama, Western",5.7
Spider-Man 2: Another World,2018,Sci-Fi,7.4
Before All Others,2016,Family,5.1
Miss Virginia,2019,Drama,6.8
The Ghost Beyond,2018,"Drama, Horror, Mystery",3.1
Office Uprising,2018,"Action, Comedy, Horror",6
Under the Eiffel Tower,2018,"Comedy, Romance",5.2
Followers,2017,Thriller,3.7
Clown Motel: Spirits Arise,2019,Horror,5.2
The Miseducation of Cameron Post,2018,Drama,6.6
Code 8,2019,"Action, Crime, Drama",6.1
"Love, Kennedy",2017,Drama,6.6
Rip Tide,2017,"Drama, Family",5.5
Getaway,2020,"Horror, Thriller",4
Candy Corn,2019,"Horror, Thriller",3.9
Dayveon,2017,Drama,6.4
Blood Country,2017,Western,5.5
The Void,2016,Horror,4
Holly Star,2018,Comedy,5.1
Family,2018,Comedy,6.3
The Clovehitch Killer,2018,"Crime, Drama, Mystery",6.5
In This Gray Place,2018,"Drama, Romance, Thriller",6.2
Monster Island,2017,"Animation, Adventure, Comedy",4.8
The Dare,2019,"Horror, Mystery, Thriller",5
Abstruse,2019,"Action, Crime, Thriller",4.3
Daddy Issues,2018,"Drama, Romance",4.1
Future '38,2017,"Comedy, Romance, Sci-Fi",5.7
Postcards from London,2018,Drama,5.1
The Mustanger and the Lady,2017,"Romance, Western",6.2
Withdrawn,2017,Drama,6.4
Boy Bye,2016,"Drama, Romance",5.4
Knuckleball,2018,Thriller,5.7
Breaking & Exiting,2018,"Comedy, Drama",5.6
The Banker,2020,"Biography, Drama",7.3
"Don't Worry, He Won't Get Far on Foot",2018,"Biography, Comedy, Drama",6.9
Patti Cake$,2017,"Drama, Music",6.8
Acts of Vengeance,2017,"Action, Drama, Thriller",5.7
Caged Beauty,2016,Drama,3.7
A Billion Colour Story,2016,Drama,7.9
My Zoe,2019,Drama,5.9
Wheeler,2017,Drama,5.9
UFO,2018,"Drama, Mystery, Sci-Fi",6.2
I Am Mother,2019,"Drama, Mystery, Sci-Fi",6.7
Witch-Hunt,2017,"Comedy, Horror, Thriller",5.5
Stray,2019,"Action, Crime, Fantasy",4.8
The Post,2017,"Drama, Thriller",7.2
Awakening the Zodiac,2017,"Crime, Drama, Mystery",4.8
The Intruder,1975,Horror,4.5
Broken Ghost,2017,Thriller,5
Matriarch,2018,"Horror, Thriller",5.4
Outlaws,2017,"Crime, Drama, Thriller",5.4
Perfect Skin,2018,"Horror, Thriller",5.2
Game of Death,2017,"Horror, Thriller",5.5
Beach Rats,2017,Drama,6.4
George Takei's Allegiance,2016,Musical,8.6
Adam,2019,Comedy,3.5
William,2019,"Adventure, Drama, Family",5.5
"Empathy, Inc.",2018,"Drama, Horror, Sci-Fi",5.1
Don't Make That Face by Naveen Richard,2017,Comedy,6.1
The Heretics,2017,"Fantasy, Horror, Thriller",4.7
DeadThirsty,2017,Horror,2.6
Derelict,2017,"Drama, Horror, Mystery",4.9
Taco Shop,2018,Comedy,4
Secret Santa,2018,"Action, Comedy, Horror",5.1
A Simple Wedding,2018,"Comedy, Romance",5.3
Mr. Plinkett's Indiana Jones and the Kingdom of the Crystal Skull Review,2011,Comedy,8.7
You're Not Alone,2020,"Horror, Mystery, Thriller",3.6
House on Elm Lake,2017,Horror,3.3
Hickok,2017,Western,4.7
The Girl from the Song,2017,"Drama, Music, Romance",5.6
Lost in London,2017,"Comedy, Drama",6.2
Welcome to Hell,2018,Horror,2.7
Deadly Expose,2017,Thriller,3.3
Intrigo: Dear Agnes,2019,"Crime, Drama, Mystery",4.9
Intrigo: Samaria,2019,"Crime, Drama, Mystery",5.2
Icebox,2018,Drama,5.8
Anne,2018,Horror,4.4
Spivak,2018,Comedy,5.5
Where the Skin Lies,2017,"Horror, Thriller",3.9
Disney's Newsies: The Broadway Musical,2017,Musical,8.5
Sniper: Ultimate Kill,2017,"Action, Drama, Thriller",5.6
Mr. Plinkett's Star Trek 2009 Review,2010,Comedy,8.2
The Guardian Angel,2018,Thriller,5.3
Please Come with Me,2019,"Drama, Romance",4.6
Code Name: Dynastud,2018,Action,3.4
Camp Wedding,2019,"Comedy, Horror, Mystery",3.5
Pup Star: Better 2Gether,2017,Family,4.8
Werewolves of the Third Reich,2017,"Action, Adventure, Horror",2.6
Swamp Ape,2017,"Adventure, Comedy, Horror",2.9
The Bad Twin,2016,Thriller,5.3
29 to Life,2018,"Comedy, Drama",5.2
The Song of Sway Lake,2018,"Drama, Music, Romance",6
Lost Gully Road,2017,"Drama, Thriller",3.7
Villains,2019,"Comedy, Drama, Horror",6.2
Last Ferry,2019,"Crime, Drama, Thriller",5.9
Holy Lands,2017,"Comedy, Drama",6.5
A Taste of Phobia,2018,Horror,3.2
3 Days with Dad,2019,Comedy,3.9
Volition,2019,"Sci-Fi, Thriller",5.6
Viper Club,2018,Drama,5.5
Hooker with a Hacksaw,2017,Horror,2.8
Swamp Freak,2017,Horror,2.1
Two of Us,2020,"Action, Drama, Horror",3.9
Bombshell,2019,"Biography, Drama",6.8
Firebringer,2016,"Comedy, History, Musical",8.1
Covenant,2018,"Horror, Thriller",4.7
Downton Abbey,2019,"Drama, Romance",7.4
Love's Last Resort,2017,"Comedy, Drama, Romance",5.5
Dead Shack,2017,"Action, Comedy, Horror",5.5
Possession Diaries,2019,Horror,1.9
Big Legend,2018,"Action, Adventure, Horror",4.9
Alien Outbreak,2020,Sci-Fi,3.5
The Portal,2017,Horror,5.4
Holiday Inn: The New Irving Berlin Musical - Live,2017,Musical,7.4
1985,2018,Drama,7
Purge of Kingdoms: The Unauthorized Game of Thrones Parody,2019,Comedy,2.3
Anonymous 616,2018,"Horror, Thriller",5.2
Finding Fatimah,2017,"Comedy, Romance",6.6
The Lost Viking,2018,"Action, Adventure, History",3.9
Ten,2017,"Horror, Mystery, Thriller",4.6
The Misguided,2018,"Comedy, Drama",6.6
No More Lights in the Sky,2018,"Drama, Sci-Fi",2.3
The Luring,2019,"Horror, Thriller",3.1
Fast Color,2018,"Drama, Sci-Fi, Thriller",6
Little Woods,2018,"Crime, Drama, Western",6.1
Albanian Gangster,2018,"Crime, Drama",4.9
Destruction Los Angeles,2017,"Action, Adventure",4.3
Happy Anniversary,2018,Comedy,5.7
Killer Unicorn,2018,Horror,3.1
Betsy,2018,Horror,3.4
Anna,2017,Horror,2.3
Free Dance,2018,"Music, Romance",6.7
Wonder Park,2019,"Animation, Adventure, Comedy",5.8
Justice League: Dawn of Apokolips,2017,Action,6.3
Anna and the Apocalypse,2017,"Comedy, Horror, Musical",6
My Brother the Time Traveler,2017,Comedy,6
The Wheel,2019,"Action, Sci-Fi",3.6
Howard Lovecraft & the Undersea Kingdom,2017,"Animation, Adventure, Family",6.6
The Personal History of David Copperfield,2019,"Comedy, Drama",6.4
Legacy,2020,"Action, Adventure, Thriller",3.8
Blaze,2018,"Biography, Drama, Music",6.6
Brothers in Arms,2017,"Comedy, Thriller",5.5
The Parting Glass,2018,Drama,5.5
I Can Only Imagine,2018,"Biography, Drama, Family",7.3
The Hurt,2018,Thriller,3.1
End Trip,2018,"Horror, Thriller",6
Nostalgia,2018,Drama,5.5
Messenger of Wrath,2017,"Horror, Thriller",1.5
Killer Christmas,2017,Horror,3.1
Deviant,2017,Drama,2.2
Sylvio,2017,"Comedy, Drama, Fantasy",6.1
My Daddy's in Heaven,2017,"Comedy, Drama, Family",4.6
Evil Bong 666,2017,"Comedy, Horror",4
The Hollow Child,2017,"Drama, Horror, Mystery",4.8
Housewife,2017,"Horror, Thriller",4.9
Threesomething,2018,Comedy,3.4
The Head Hunter,2018,"Fantasy, Horror",5.3
Tempus Tormentum,2018,"Horror, Thriller",3.7
The Private Life of a Modern Woman,2017,Drama,3.7
Landing Lake,2017,"Horror, Mystery, Sci-Fi",2.7
Darken,2017,"Fantasy, Horror, Sci-Fi",4.2
Ring Ring,2019,"Action, Thriller",4.2
Pledges,2018,"Comedy, Horror",2.6
Picture of Beauty,2017,"Drama, Romance",3.6
Tyler Perry's: Madea on the Run,2017,"Comedy, Drama, Romance",4.8
They Reach,2020,"Adventure, Horror",3.9
The Land of Steady Habits,2018,"Comedy, Drama",6.2
Jellyfish,2018,Drama,6.9
Project Ithaca,2019,"Sci-Fi, Thriller",3.9
Land Shark,2017,"Action, Adventure, Comedy",2.4
Monster X,2017,Horror,4.7
Enuattii,2017,Adventure,3.2
Little Women,2018,"Drama, Family",5.1
Like Arrows,2018,Drama,6.4
Action Point,2018,Comedy,5.1
Another Plan from Outer Space,2018,"Drama, Sci-Fi, Thriller",3
Rideshare,2018,"Horror, Thriller",5
Upgrade,2018,"Action, Sci-Fi, Thriller",7.5
Danger One,2018,"Action, Comedy, Crime",6.3
Sadie,2018,Drama,5.9
Ghosts of War,2020,"Horror, Thriller, War",5.4
Nancy,2018,"Drama, Mystery",6.2
Indivisible,2018,"Drama, War",5.8
Fighting with My Family,2019,"Biography, Comedy, Drama",7.1
Two Heads Creek,2019,"Comedy, Horror",5.2
National Theatre Live: The Deep Blue Sea,2016,Drama,7.7
The Kindness of Strangers,2019,Drama,5.9
Piercing,2018,"Horror, Mystery, Thriller",5.6
Cold Zone,2017,"Action, Sci-Fi",3.5
An Evening with Beverly Luff Linn,2018,"Comedy, Crime",5.7
Jay and Silent Bob Reboot,2019,Comedy,5.7
Molly,2017,"Action, Sci-Fi",4.2
Here Be Dragons,2018,Horror,6.8
Never Heard,2018,"Drama, Family",5.3
Nomis,2018,"Action, Crime, Drama",5.9
Haunt,2019,"Horror, Thriller",6.3
The Drummer and the Keeper,2017,Drama,7.3
Summer of '67,2018,"Drama, History, Romance",5
The Barn,2018,"Crime, Horror, Mystery",3.5
#SquadGoals,2018,"Drama, Thriller",4
Patrick,2018,"Comedy, Family, Romance",5.9
You Can Choose Your Family,2018,Comedy,6
Reprisal,2018,"Action, Crime, Drama",4.2
Life Like,2019,"Sci-Fi, Thriller",5.4
Monster Party,2018,"Comedy, Horror, Thriller",5.4
Batman and Harley Quinn,2017,"Animation, Action, Adventure",5.9
American Pets,2018,Thriller,4.6
Ultra Low,2018,Drama,7.7
The BBQ,2018,Comedy,4.9
Selfie Dad,2020,"Comedy, Family",3.4
Sweetheart,2019,"Adventure, Drama, Fantasy",5.8
The Queen's Corgi,2019,"Animation, Comedy, Family",4.8
Most Likely to Murder,2018,Comedy,5.2
West of Sunshine,2017,"Crime, Drama",6.1
Death Game,2017,Thriller,5.9
Sleeping Beauties,2017,Comedy,3.1
Gags The Clown,2018,"Comedy, Horror",4.6
The Ring Thing,2017,Drama,4.6
Phoenix Forgotten,2017,"Horror, Mystery, Sci-Fi",5.3
Alien Domicile,2017,"Horror, Sci-Fi",3.4
Mask of Thorn,2019,Horror,3.1
Curse of the Witch's Doll,2018,"Horror, Mystery",3.2
The Fast and the Fierce,2017,"Action, Adventure, Crime",2.4
Trolls World Tour,2020,"Animation, Adventure, Comedy",6.1
Strategy and Pursuit,2018,"Drama, Romance, Thriller",7.2
Hesperia,2019,"Crime, Drama, Thriller",4.5
Mustang Island,2017,Comedy,6.2
Mandy the Doll,2018,Horror,2.5
The Ranger,2018,Horror,5.1
Take Me,2017,"Comedy, Crime",6.1
Ray & Liz,2018,Drama,6.7
Dragon Kingdom,2018,"Adventure, Sci-Fi",3.6
American Guinea Pig: The Song of Solomon,2017,Horror,4.7
Rust Creek,2018,"Crime, Drama, Thriller",5.8
Clara,2018,Sci-Fi,6.7
Encounter,2018,"Drama, Sci-Fi",3.8
The Bygone,2019,"Crime, Drama, Mystery",6.1
The Favorite,2019,Drama,5.5
Beloved Beast,2018,Horror,3.2
Wally Got Wasted,2018,Comedy,4.5
The House of Violent Desire,2018,"Horror, Mystery, Thriller",3.1
A Good Woman Is Hard to Find,2019,"Crime, Drama, Thriller",6.2
Penny Palabras,2018,"Fantasy, Horror",3
Bad Times at the El Royale,2018,"Crime, Drama, Mystery",7.1
The Wrong Nanny,2017,Thriller,4.9
Jinn,2018,Drama,5.5
Space Babes from Outer Space,2017,"Comedy, Sci-Fi",4.2
Making Babies,2018,Comedy,5.5
Blue,2018,"Comedy, Drama",6.3
Anderson Falls,2020,"Crime, Drama, Thriller",4.4
False Witness,2019,Thriller,7
Hollywood Dirt,2017,Romance,6.2
Ahockalypse,2018,"Comedy, Horror",3.7
God's Not Dead: A Light in Darkness,2018,Drama,4.5
Every Time I Die,2019,Thriller,5.1
What They Had,2018,Drama,6.6
Extremity,2018,"Horror, Mystery",4.2
Carnage: Swallowing the Past,2017,Comedy,7.8
Burning Men,2019,Drama,4.2
Two Graves,2018,Thriller,4.2
Requiem for a Fighter,2018,Drama,8.9
The Open Door,2017,"Adventure, Drama",4.7
Con Man,2018,"Crime, Drama",4.6
In a Relationship,2018,"Comedy, Drama",5.5
Incoming,2018,"Action, Sci-Fi, Thriller",3.3
Off the Rails,2017,"Drama, Thriller",5.1
Who We Are Now,2017,Drama,6.4
CarGo,2017,"Animation, Adventure, Family",3.1
Acts of Violence,2018,"Action, Crime, Drama",5.3
Ladies in Black,2018,"Comedy, Drama, Romance",6.7
Maya the Bee: The Honey Games,2018,"Animation, Adventure, Comedy",5.6
Isoken,2017,Romance,6.3
After Everything,2018,"Comedy, Drama, Romance",6.3
Night Shift,2018,"Horror, Thriller",3.9
The Field Guide to Evil,2018,Horror,4.9
One Winter Night,2019,"Drama, Mystery",4
Chasing Bullitt,2018,Drama,4.7
Baja,2018,Comedy,4.5
The Riot Act,2018,Thriller,4.4
Incredible Violence,2018,"Comedy, Horror",4.3
National Theatre Live: Hedda Gabler,2016,Drama,8.1
Diane,2018,Drama,6.7
Dreamland,2019,"Comedy, Crime, Fantasy",4.7
Kiwi Christmas,2017,Family,4.8
The Jurassic Games,2018,"Action, Adventure, Horror",3.8
Coven of Evil,2020,"Drama, Horror, Romance",2.8
Dead Water,2019,Thriller,3.4
Born a King,2019,"Drama, History",7.5
Strapped for Danger,2017,Comedy,4.6
Emerson Heights,2020,"Drama, Romance",5.2
The Intruder,2019,"Drama, Horror, Mystery",5.6
Come As You Are,2019,"Comedy, Drama",6.8
Playing with Dolls: Havoc,2017,"Horror, Thriller",3.8
Shockwave,2017,"Action, Adventure, Sci-Fi",5
The Breaker Upperers,2018,Comedy,5.9
Tyrel,2018,"Comedy, Drama",5.3
Lazer Team 2,2017,"Action, Comedy, Sci-Fi",6.4
Fubar,2018,"Comedy, Horror",4.7
King Arthur and the Knights of the Round Table,2017,"Action, Adventure, Crime",2.2
Love in Kilnerry,2019,Comedy,9.3
The Green Fog,2017,Mystery,6.9
James vs. His Future Self,2019,"Comedy, Sci-Fi",5.9
Find Me,2018,Drama,6.2
Candy Jar,2018,Comedy,5.8
Lost Transmissions,2019,Drama,5
Exit 0,2019,Thriller,6.5
The Claire Wizard Thesis,2018,Comedy,5.9
Room for Rent,2019,"Horror, Mystery, Thriller",5.5
Lake Michigan Monster,2018,"Adventure, Comedy, Fantasy",5.2
High Heel Homicide,2017,Thriller,3.5
Chained for Life,2018,Drama,6.6
The Neighborhood,2017,Drama,7
The Take Down,2017,Action,3.4
The Beast in the Jungle,2019,Drama,5.2
Time Freak,2018,"Comedy, Drama, Romance",5.8
American Dreamer,2018,"Crime, Thriller",6.1
Bikini Blue,2017,Drama,4.8
Peppa Pig: My First Cinema Experience,2017,Animation,4.1
Trouble,2019,"Animation, Comedy, Family",6.1
The Campus,2018,"Fantasy, Horror, Mystery",4.3
Tucked,2018,Drama,6.5
Occupation,2018,"Action, Drama, Sci-Fi",5
24 Frames,2017,Drama,6.8
The Padre,2018,"Crime, Drama",5.7
Tijuana Jackson: Purpose Over Prison,2018,Comedy,5.7
I Feel Pretty,2018,"Comedy, Romance",5.5
